;bulan;data;rata2
325;01/02/2010;56103,18725;30,49086264
326;01/03/2010;56528,99018;30,72227727
327;01/04/2010;55906,14087;30,38377221
328;01/05/2010;54594,94125;29,67116372
329;01/06/2010;55604,79611;30,21999789
330;01/07/2010;54419,31651;29,57571549
331;01/08/2010;55700,38956;30,27195085
332;01/09/2010;55301,31879;30,05506456
333;01/10/2010;56011,40581;30,44098142
334;01/11/2010;54866,33228;29,81865885
335;01/12/2010;52520,51068;28,5437558
336;01/01/2011;53383,55333;29,01280072
337;01/02/2011;54448,82188;29,59175102
338;01/03/2011;54605,94236;29,67714258
339;01/04/2011;54671,30361;29,712665
340;01/05/2011;55088,27838;29,93928173
341;01/06/2011;54427,70215;29,58027291
342;01/07/2011;54512,30869;29,62625472
343;01/08/2011;55491,55291;30,15845267
344;01/09/2011;56272,06466;30,58264384
345;01/10/2011;57656,11973;31,33484768
346;01/11/2011;55193,61208;29,99652831
347;01/12/2011;54530,66373;29,63623029
348;01/01/2012;53517,74617;29,08573161
349;01/02/2012;55221,20927;30,01152678
350;01/03/2012;54544,08075;29,64352215
351;01/04/2012;56722,50425;30,82744796
352;01/05/2012;55527,22622;30,17784034
353;01/06/2012;54537,05986;29,63970644
354;01/07/2012;54448,57096;29,59161465
355;01/08/2012;55798,05281;30,3250287
356;01/09/2012;56819,65692;30,88024833
357;01/10/2012;58523,42635;31,80620997
358;01/11/2012;56432,54637;30,66986216
359;01/12/2012;54525,33802;29,63333588
360;01/01/2013;54368,20323;29,54793654
361;01/02/2013;55296,59141;30,05249533
362;01/03/2013;55880,00507;30,36956797
363;01/04/2013;55500,44387;30,16328471
364;01/05/2013;54770,86863;29,76677643
365;01/06/2013;54374,08509;29,5511332
366;01/07/2013;53325,15802;28,98106414
367;01/08/2013;55479,70897;30,15201575
368;01/09/2013;56282,25987;30,58818471
369;01/10/2013;58164,48044;31,61113068
370;01/11/2013;54742,39128;29,75129961
371;01/12/2013;52839,66091;28,71720702
372;01/01/2014;52622,73827;28,59931428
373;01/02/2014;54154,9639;29,4320456
374;01/03/2014;55813,17034;30,33324475
375;01/04/2014;55843,71577;30,34984553
376;01/05/2014;56317,37616;30,60726965
377;01/06/2014;55984,70729;30,42647135
378;01/07/2014;54003,8025;29,34989267
379;01/08/2014;55800,18941;30,3261899
380;01/09/2014;56639,74376;30,78246943
381;01/10/2014;58476,06334;31,78046921
382;01/11/2014;56877,49852;30,91168398
383;01/12/2014;54179,85731;29,44557462
384;01/01/2015;54553,76787;29,64878689
385;01/02/2015;55465,91165;30,1445172
386;01/03/2015;55238,37218;30,02085445
387;01/04/2015;55322,68688;30,06667765
388;01/05/2015;56413,71964;30,65963024
389;01/06/2015;55402,24343;30,10991491
390;01/07/2015;54462,20752;29,59902583
391;01/08/2015;55793,43178;30,32251727
392;01/09/2015;56453,3236;30,68115413
393;01/10/2015;58512,56734;31,80030834
394;01/11/2015;58089,56202;31,57041414
395;01/12/2015;55908,31882;30,38495588
396;01/01/2016;56387,67134;30,64547355
397;01/02/2016;55404,56719;30,11117782
398;01/03/2016;57035,61054;30,99761442
399;01/04/2016;56402,65288;30,6536157
400;01/05/2016;56442,31492;30,67517115
401;01/06/2016;56199,62995;30,54327715
402;01/07/2016;55049,81059;29,91837532
403;01/08/2016;56240,60641;30,56554696
404;01/09/2016;56647,58502;30,78673099
405;01/10/2016;56401,56658;30,65302531
406;01/11/2016;54655,97227;29,70433275
407;01/12/2016;53373,6515;29,00741929
