,bulan,data,rata2
214,2000-11-01,53534.34519971,29.094752825929348
215,2000-12-01,54501.95388383,29.620627110777175
216,2001-01-01,53732.55462665,29.202475340570654
217,2001-02-01,54316.32510954,29.519741907358693
218,2001-03-01,54494.18872081,29.616406913483697
219,2001-04-01,55336.237731889996,30.074042245592388
220,2001-05-01,55424.48621567999,30.12200337808695
221,2001-06-01,52998.73641955,28.80366109758152
222,2001-07-01,54082.10811437,29.392450062157607
223,2001-08-01,55760.56234369,30.304653447657607
224,2001-09-01,56701.85575879,30.81622595586413
225,2001-10-01,56372.54364399,30.637251980429347
226,2001-11-01,54380.70104216,29.55472882726087
227,2001-12-01,53245.101877170004,28.937555368027176
228,2002-01-01,53870.69271248,29.277550387217392
229,2002-02-01,53872.36774459,29.278460730755437
230,2002-03-01,54820.4559746,29.793726073152175
231,2002-04-01,55973.858556650004,30.420575302527176
232,2002-05-01,55788.51213463,30.319843551429347
233,2002-06-01,54915.31236281,29.845278458048913
234,2002-07-01,54182.24518802,29.44687238479348
235,2002-08-01,55242.04032112,30.022848000608697
236,2002-09-01,55872.06926132,30.365255033326086
237,2002-10-01,58548.158659149994,31.819651445190214
238,2002-11-01,56689.53618048,30.809530532869562
239,2002-12-01,55157.45202077,29.976876098244563
240,2003-01-01,54626.624893110005,29.688383094081523
241,2003-02-01,54454.80086333,29.595000469201086
242,2003-03-01,55396.80227649,30.106957758961958
243,2003-04-01,56753.601083760004,30.84434841508696
244,2003-05-01,55027.93959612,29.906488910934783
245,2003-06-01,54832.5316047,29.800288915597825
246,2003-07-01,54143.21230883,29.425658863494565
247,2003-08-01,55551.39991585,30.19097821513587
248,2003-09-01,56452.58739089999,30.680754016793475
249,2003-10-01,57333.97073949,31.159766706244568
250,2003-11-01,55282.90365411001,30.04505633375544
251,2003-12-01,53818.63757535,29.249259551820654
252,2004-01-01,54701.00025171,29.728804484625
253,2004-02-01,54505.51832575,29.622564307472828
254,2004-03-01,54958.598213109995,29.868803376690217
255,2004-04-01,56882.545685050005,30.914427002744567
256,2004-05-01,55437.44935018,30.129048559880435
257,2004-06-01,54222.4262429,29.468709914619566
258,2004-07-01,54069.83278251,29.38577868614674
259,2004-08-01,55200.58036449,30.000315415483698
260,2004-09-01,55936.76117525,30.400413682201087
261,2004-10-01,58149.43091221,31.602951582722827
262,2004-11-01,56135.69738404,30.508531186978264
263,2004-12-01,53783.00515363,29.229894105233697
264,2005-01-01,54773.11934659,29.76799964488587
265,2005-02-01,55797.77463723,30.3248775202337
266,2005-03-01,55532.97155181,30.180962799896736
267,2005-04-01,55012.08039649,29.897869780701086
268,2005-05-01,55234.47447006,30.018736125032607
269,2005-06-01,54449.42003256,29.592076104652175
270,2005-07-01,53780.90800482,29.22875435044565
271,2005-08-01,55151.39448766,29.97358396068478
272,2005-09-01,56643.44695462,30.784482040554348
273,2005-10-01,56706.04289053,30.818501570940217
274,2005-11-01,55250.38050673,30.027380710179347
275,2005-12-01,52458.116935829996,28.509846160777172
276,2006-01-01,53385.16876785,29.01367867817935
277,2006-02-01,54881.38920222,29.826841957728263
278,2006-03-01,54745.62619777,29.753057716179345
279,2006-04-01,55404.87145429,30.111343181679345
280,2006-05-01,54736.20144073,29.74793556561413
281,2006-06-01,53964.93167302,29.328767213597825
282,2006-07-01,53338.25158495,28.988180209211954
283,2006-08-01,54971.8956032,29.876030219130435
284,2006-09-01,55951.94591528,30.408666258304347
285,2006-10-01,57925.54343032,31.481273603434783
286,2006-11-01,57191.675829019994,31.082432515771735
287,2006-12-01,56159.387405550005,30.52140619866848
288,2007-01-01,55926.37257199,30.39476770216848
289,2007-02-01,55220.566597180004,30.011177498467394
290,2007-03-01,54511.60007478,29.625869605858696
291,2007-04-01,55308.24794953,30.05883040735326
292,2007-05-01,55513.0638961,30.17014342179348
293,2007-06-01,54923.02361668,29.849469356891305
294,2007-07-01,53895.86997215,29.291233680516306
295,2007-08-01,54929.58050158,29.85303288129348
296,2007-09-01,56548.8711834,30.733082164891304
297,2007-10-01,57942.26060091,31.490359022233694
298,2007-11-01,55970.23677627,30.418606943625
299,2007-12-01,53869.255464819995,29.276769274358692
300,2008-01-01,54776.067693900004,29.76960200755435
301,2008-02-01,53038.04485314,28.825024376706523
302,2008-03-01,54474.11636349,29.60549802363587
303,2008-04-01,55607.43751928001,30.221433434391308
304,2008-05-01,55945.69773303,30.40527050708152
305,2008-06-01,54973.725988399994,29.87702499369565
306,2008-07-01,54419.07197187,29.575582593407606
307,2008-08-01,55304.02575294,30.056535735293476
308,2008-09-01,57192.83033196,31.08305996302174
309,2008-10-01,58203.925487450004,31.63256819970109
310,2008-11-01,53987.128389410005,29.340830646418482
311,2008-12-01,53412.48011607,29.02852180221196
312,2009-01-01,53947.05206127,29.31905003329891
313,2009-02-01,53891.702423149996,29.288968708233693
314,2009-03-01,56267.312085989994,30.58006091629891
315,2009-04-01,56630.13857058,30.777249223141304
316,2009-05-01,55210.40419752,30.005654455173914
317,2009-06-01,55042.07522962,29.914171320445654
318,2009-07-01,55289.38635821,30.048579542505436
319,2009-08-01,56241.18805687,30.56586307438587
320,2009-09-01,57260.50265117,31.119838397375
321,2009-10-01,58114.78357884,31.58412151023913
322,2009-11-01,56700.198988100004,30.81532553701087
323,2009-12-01,56090.85033039001,30.484157788255438
324,2010-01-01,54656.75401301,29.704757615766304
325,2010-02-01,56103.18725196,30.490862636934782
326,2010-03-01,56528.990184769995,30.722277274331518
327,2010-04-01,55906.14087301,30.38377221359239
328,2010-05-01,54594.94124799,29.671163721733695
329,2010-06-01,55604.79611015,30.219997885951084
330,2010-07-01,54419.316505409995,29.57571549207065
331,2010-08-01,55700.389560790005,30.271950848255436
332,2010-09-01,55301.31879428,30.055064562108697
333,2010-10-01,56011.40581325001,30.44098142024457
334,2010-11-01,54866.33227524,29.818658845239128
335,2010-12-01,52520.51067915,28.54375580388587
336,2011-01-01,53383.55333339,29.01280072466848
337,2011-02-01,54448.82188422,29.591751024032607
338,2011-03-01,54605.94235601,29.67714258478804
339,2011-04-01,54671.30360616,29.712665003347826
340,2011-05-01,55088.27838316999,29.93928172998369
341,2011-06-01,54427.70215416,29.580272909869564
342,2011-07-01,54512.30869131,29.626254723538043
343,2011-08-01,55491.55290997,30.158452668461955
344,2011-09-01,56272.064661,30.582643837499997
345,2011-10-01,57656.11973,31.334847679347824
346,2011-11-01,55193.61208148,29.996528305152175
347,2011-12-01,54530.66373443,29.63623029045109
348,2012-01-01,53517.746169959995,29.085731614108692
349,2012-02-01,55221.20927069,30.011526777548912
350,2012-03-01,54544.08074944001,29.643522146434787
351,2012-04-01,56722.504251449995,30.82744796274456
352,2012-05-01,55527.2262189,30.1778403363587
353,2012-06-01,54537.05985643,29.639706443711958
354,2012-07-01,54448.57095707,29.59161465058152
355,2012-08-01,55798.05281062,30.325028701423914
356,2012-09-01,56819.656921379996,30.880248326836956
357,2012-10-01,58523.42634966,31.806209972641305
358,2012-11-01,56432.54637353,30.669862159527174
359,2012-12-01,54525.33801846,29.633335879597826
360,2013-01-01,54368.203225929996,29.547936535831518
361,2013-02-01,55296.591406110005,30.052495329407613
362,2013-03-01,55880.00506599,30.369567970646738
363,2013-04-01,55500.44386658,30.163284710097823
364,2013-05-01,54770.868627610005,29.766776428048917
365,2013-06-01,54374.085090730005,29.551133201483697
366,2013-07-01,53325.158018,28.98106414021739
367,2013-08-01,55479.70897321,30.152015746309782
368,2013-09-01,56282.25987039,30.588184712168477
369,2013-10-01,58164.48044382,31.61113067598913
370,2013-11-01,54742.391281300006,29.751299609402178
371,2013-12-01,52839.66091363,28.717207018277175
372,2014-01-01,52622.7382717,28.599314278097825
373,2014-02-01,54154.96389942,29.432045597510868
374,2014-03-01,55813.17033952,30.33324474973913
375,2014-04-01,55843.71577487,30.34984552982065
376,2014-05-01,56317.37615588,30.607269649934786
377,2014-06-01,55984.70728872,30.426471352565216
378,2014-07-01,54003.80250389,29.349892665157608
379,2014-08-01,55800.18940751,30.32618989538587
380,2014-09-01,56639.74375897,30.782469434222826
381,2014-10-01,58476.063344890004,31.78046920917935
382,2014-11-01,56877.49852368,30.911683980260868
383,2014-12-01,54179.85730741,29.44557462359239
384,2015-01-01,54553.76786994,29.648786885836955
385,2015-02-01,55465.91165177,30.144517202048913
386,2015-03-01,55238.372180909995,30.020854446146735
387,2015-04-01,55322.686884049996,30.066677654375
388,2015-05-01,56413.71963673,30.65963023735326
389,2015-06-01,55402.243433179996,30.109914909336954
390,2015-07-01,54462.20751945,29.599025825788043
391,2015-08-01,55793.431775870005,30.32251726949457
392,2015-09-01,56453.32359898,30.681154129880436
393,2015-10-01,58512.56734288001,31.80030833852174
394,2015-11-01,58089.562015389994,31.57041413879891
395,2015-12-01,55908.31881539,30.384955877929347
396,2016-01-01,56387.67133888,30.64547355373913
397,2016-02-01,55404.567188069996,30.11117781960326
398,2016-03-01,57035.61053855,30.997614423125
399,2016-04-01,56402.652881810005,30.65361569663587
400,2016-05-01,56442.31492057,30.675171152483696
401,2016-06-01,56199.62995371,30.543277148755433
402,2016-07-01,55049.8105909,29.918375321141305
403,2016-08-01,56240.6064072,30.565546960434784
404,2016-09-01,56647.585022080006,30.78673099026087
405,2016-10-01,56401.56657804,30.653025314152174
406,2016-11-01,54655.97226519,29.70433275282065
407,2016-12-01,53373.65150266,29.007419294923913
